0.00600857 	2764.5 	-3.63391e-07 	9.02201e-13
0.00605194 	2764.5 	-3.63391e-07 	9.22674e-13
0.00612086 	2764.5 	-3.63392e-07 	9.41157e-13
0.00618845 	2764.5 	-3.63392e-07 	9.42298e-13
0.00625472 	2764.5 	-3.63392e-07 	9.43259e-13
0.0063197 	2764.5 	-3.63393e-07 	9.44241e-13
0.00638343 	2764.5 	-3.63393e-07 	9.45414e-13
0.00644591 	2764.5 	-3.63393e-07 	9.46636e-13
0.00650718 	2764.5 	-3.63393e-07 	9.47535e-13
0.00656726 	2764.5 	-3.63394e-07 	9.48649e-13
0.00662618 	2764.5 	-3.63394e-07 	9.49391e-13
0.00668395 	2764.5 	-3.63394e-07 	9.50091e-13
0.0067406 	2764.5 	-3.63394e-07 	9.51038e-13
0.00679615 	2764.5 	-3.63394e-07 	9.52285e-13
0.00685062 	2764.5 	-3.63394e-07 	9.53017e-13
0.00690403 	2764.5 	-3.63395e-07 	9.53617e-13
0.0069564 	2764.5 	-3.63395e-07 	9.54358e-13
0.00700776 	2764.5 	-3.63395e-07 	9.5544e-13
0.00705812 	2764.5 	-3.63395e-07 	9.56202e-13
0.0071075 	2764.5 	-3.63395e-07 	9.5646e-13
0.00715593 	2764.5 	-3.63395e-07 	9.57319e-13
0.00720341 	2764.5 	-3.63395e-07 	9.57906e-13
0.00724997 	2764.5 	-3.63396e-07 	9.5876e-13
0.00729563 	2764.5 	-3.63396e-07 	9.59497e-13
0.0073404 	2764.5 	-3.63396e-07 	9.5981e-13
0.0073843 	2764.5 	-3.63396e-07 	9.60289e-13
0.00742735 	2764.5 	-3.63396e-07 	9.61355e-13
0.00746956 	2764.5 	-3.63396e-07 	9.61819e-13
0.00751095 	2764.5 	-3.63396e-07 	9.62047e-13
0.00755154 	2764.5 	-3.63396e-07 	9.62604e-13
0.00759134 	2764.5 	-3.63396e-07 	9.63297e-13
0.00763037 	2764.5 	-3.63396e-07 	9.64374e-13
0.00766863 	2764.5 	-3.63396e-07 	9.64656e-13
0.00770616 	2764.5 	-3.63396e-07 	9.64967e-13
0.00774296 	2764.5 	-3.63397e-07 	9.65592e-13
0.00777904 	2764.5 	-3.63397e-07 	9.66002e-13
0.00781442 	2764.5 	-3.63397e-07 	9.66476e-13
0.00784912 	2764.5 	-3.63397e-07 	9.67096e-13
0.00788314 	2764.5 	-3.63397e-07 	9.6755e-13
0.0079165 	2764.5 	-3.63397e-07 	9.6792e-13
0.00794921 	2764.5 	-3.63397e-07 	9.68375e-13
0.00798129 	2764.5 	-3.63397e-07 	9.68783e-13
0.00801274 	2764.5 	-3.63397e-07 	9.69166e-13
0.00804359 	2764.5 	-3.63395e-07 	9.68222e-13
0.00807383 	2764.5 	-3.63385e-07 	9.61379e-13
0.00810349 	2764.5 	-3.63343e-07 	9.31474e-13
0.00813257 	2764.5 	-3.63165e-07 	8.09838e-13
0.00816109 	2764.5 	-3.62422e-07 	3.17616e-13
0.00818905 	2764.49 	-3.59382e-07 	-1.62852e-12
0.00821647 	2764.46 	-3.47205e-07 	-9.14374e-12
0.00824336 	2764.37 	-2.99513e-07 	-3.7484e-11
0.00826972 	2764 	-1.16987e-07 	-1.41561e-10
0.00829558 	2762.65 	5.6546e-07 	-5.11302e-10
0.00832093 	2758.11 	3.05697e-06 	-1.74595e-09
0.00834579 	2744.8 	1.16966e-05 	-5.28751e-09
0.00837016 	2713.48 	3.69234e-05 	-1.31329e-08
0.00839406 	2655.59 	9.10072e-05 	-2.62862e-08
0.0084175 	2569.05 	0.000176592 	-4.40376e-08
0.00844049 	2474.34 	0.511102 	0.0107696
0.00846302 	2346.18 	0.75789 	0.0161951
0.00848512 	2203.4 	1.03581 	0.0223512
0.00850679 	2049.41 	1.33757 	0.0290641
0.00852804 	1886.87 	1.65753 	0.0361995
0.00854888 	1718.25 	1.99086 	0.0436436
0.00856931 	1546.06 	2.33294 	0.0512877
0.00858934 	1373.2 	2.6787 	0.0590148
0.00860899 	1203.2 	3.02194 	0.0666841
0.00862826 	1040.56 	3.35592 	0.0741366
0.00864715 	890.868 	3.67076 	0.0811624
0.00866567 	760.412 	3.95022 	0.0874363
0.00868383 	654.467 	4.17715 	0.0925816
0.00870164 	574.815 	4.34525 	0.0964134
0.00871911 	518.707 	4.45965 	0.0990184
0.00873624 	480.51 	4.53066 	0.100627
0.00875303 	443.776 	7.50531 	2.80732e-11
0.0087695 	427.484 	7.52467 	2.64947e-11
0.00878564 	414.329 	7.52926 	2.52163e-11
0.00880148 	402.935 	7.52452 	2.39516e-11
0.008817 	392.557 	7.51402 	2.28989e-11
0.00883223 	382.781 	7.50007 	2.19747e-11
0.00884716 	373.384 	7.48403 	2.11876e-11
0.0088618 	364.256 	7.46667 	2.05458e-11
0.00887615 	355.337 	7.44842 	1.98765e-11
0.00889023 	346.594 	7.42952 	1.92092e-11
0.00890403 	338.01 	7.4101 	1.85875e-11
0.00891757 	329.575 	7.39023 	1.80454e-11
0.00893084 	321.281 	7.3699 	1.73662e-11
0.00894385 	313.123 	7.34912 	1.68353e-11
0.00895661 	305.097 	7.32786 	1.63484e-11
0.00896913 	297.2 	7.30609 	1.58475e-11
0.0089814 	289.429 	7.28376 	1.53295e-11
0.00899343 	281.782 	7.26079 	1.48729e-11
0.00900523 	274.256 	7.23718 	1.43714e-11
0.0090168 	266.85 	7.2129 	1.39919e-11
0.00902814 	259.561 	7.18791 	1.3507e-11
0.00903927 	252.389 	7.16218 	1.30394e-11
0.00905018 	245.333 	7.13567 	1.2724e-11
0.00906087 	238.392 	7.10836 	1.235e-11
0.00907136 	231.564 	7.08021 	1.19576e-11
0.00908165 	224.849 	7.05118 	1.15997e-11
0.00909173 	218.248 	7.02123 	1.11817e-11
0.00910162 	211.76 	6.99032 	1.07486e-11
0.00911132 	205.384 	6.95839 	1.04186e-11
0.00912083 	199.12 	6.92539 	1.00639e-11
0.00913015 	192.968 	6.8913 	9.71649e-12
0.0091393 	186.928 	6.85608 	9.40371e-12
0.00914826 	181.001 	6.81971 	9.135e-12
0.00915706 	175.185 	6.78218 	8.85643e-12
0.00916568 	169.481 	6.74347 	8.47443e-12
0.00917413 	163.889 	6.70356 	8.19021e-12
0.00918242 	158.409 	6.66243 	7.93049e-12
0.00919055 	153.04 	6.62005 	7.68886e-12
0.00919852 	147.784 	6.57644 	7.40352e-12
0.00920634 	142.638 	6.53157 	7.12823e-12
0.009214 	137.603 	6.48544 	6.86894e-12
0.00922151 	132.679 	6.43806 	6.62226e-12
0.00922888 	127.866 	6.38947 	6.40654e-12
0.00923611 	123.162 	6.33967 	6.15624e-12
0.0092432 	118.567 	6.28874 	5.83425e-12
0.00925014 	114.081 	6.2368 	5.48524e-12
0.00925696 	109.703 	6.18396 	5.32444e-12
0.00926364 	105.433 	6.13027 	5.18119e-12
0.00927019 	101.27 	6.07561 	5.0224e-12
0.00927661 	97.2139 	6.01993 	4.8065e-12
0.00928291 	93.2632 	5.96319 	4.5938e-12
0.00928909 	89.417 	5.90537 	4.39562e-12
0.00929515 	85.6744 	5.84648 	4.20923e-12
0.00930109 	82.0344 	5.7865 	4.0315e-12
0.00930691 	78.4957 	5.72545 	3.86159e-12
0.00931262 	75.0571 	5.66332 	3.69915e-12
0.00931822 	71.7176 	5.6001 	3.54067e-12
0.00932371 	68.4761 	5.53576 	3.35228e-12
0.0093291 	65.3316 	5.47032 	3.1633e-12
0.00933438 	62.2829 	5.40379 	3.00042e-12
0.00933956 	59.3285 	5.33617 	2.82946e-12
0.00934463 	56.4671 	5.26744 	2.66667e-12
0.00934961 	53.6974 	5.19758 	2.48968e-12
0.00935449 	51.0178 	5.1266 	2.34872e-12
0.00935928 	48.4268 	5.05447 	2.21848e-12
0.00936397 	45.9226 	4.98124 	2.08819e-12
0.00936858 	43.5036 	4.90691 	1.98702e-12
0.00937309 	41.1683 	4.83155 	1.88914e-12
0.00937752 	38.9152 	4.75519 	1.79591e-12
0.00938186 	36.7429 	4.67783 	1.70609e-12
0.00938611 	34.65 	4.59951 	1.62737e-12
0.00939028 	32.635 	4.52022 	1.53609e-12
0.00939438 	30.6963 	4.43997 	1.45398e-12
0.00939839 	28.8325 	4.35876 	1.35426e-12
0.00940232 	27.0421 	4.27659 	1.26039e-12
0.00940618 	25.3235 	4.19343 	1.16315e-12
0.00940996 	23.6752 	4.10929 	1.07667e-12
0.00941367 	22.0956 	4.02414 	1.01669e-12
0.00941731 	20.5835 	3.93798 	9.57213e-13
0.00942088 	19.1371 	3.85078 	8.9783e-13
0.00942438 	17.755 	3.76251 	8.40834e-13
0.00942781 	16.4358 	3.67315 	7.8651e-13
0.00943117 	15.1781 	3.58267 	7.2322e-13
0.00943447 	13.9804 	3.49103 	6.6077e-13
0.0094377 	12.8411 	3.39819 	6.39169e-13
0.00944087 	11.7592 	3.30408 	6.20927e-13
0.00944398 	10.733 	3.20866 	5.77517e-13
0.00944703 	9.76118 	3.11185 	5.50796e-13
0.00945002 	8.84258 	3.01356 	5.15345e-13
0.00945295 	7.97579 	2.91369 	4.86673e-13
0.00945583 	7.15953 	2.81213 	4.50834e-13
0.00945865 	6.39257 	2.70874 	4.16153e-13
0.00946141 	5.67368 	2.60335 	3.9501e-13
0.00946412 	5.00165 	2.49576 	3.51573e-13
0.00946678 	4.37533 	2.38574 	3.11556e-13
0.00946938 	3.79358 	2.27304 	2.86476e-13
0.00947194 	3.25527 	2.15731 	2.64119e-13
0.00947445 	2.75928 	2.0382 	2.29435e-13
0.0094769 	2.30447 	1.91524 	2.1241e-13
0.00947931 	1.88961 	1.78792 	1.97977e-13
0.00948168 	1.51324 	1.65561 	1.8292e-13
0.00948399 	1.17346 	1.51757 	1.69306e-13
0.00948627 	0.86766 	1.3729 	1.5803e-13
0.00948849 	0.592828 	1.22055 	1.49682e-13
0.00949068 	0.348391 	1.05938 	1.2648e-13
0.00949282 	0.144759 	0.888502 	1.02751e-13
0.00949492 	0.0251575 	0.70484 	8.49685e-14
0.00949698 	-0.0516721 	0.510955 	5.35631e-14
