0.00600857 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00605194 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00612086 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00618845 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00625472 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.0063197 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00638343 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00644591 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00650718 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00656726 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00662618 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00668395 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.0067406 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00679615 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00685062 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00690403 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.0069564 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00700776 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00705812 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.0071075 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00715593 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00720341 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00724997 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00729563 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.0073404 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.0073843 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00742735 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00746956 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00751095 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00755154 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00759134 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00763037 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00766863 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00770616 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00774296 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00777904 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00781442 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00784912 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00788314 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.0079165 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00794921 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00798129 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00801274 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00804359 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00807383 	11.2859 	144.4 	144.4 	21.9139 	0.000511309
0.00810349 	11.2859 	144.4 	144.401 	21.9139 	0.000511309
0.00813257 	11.2858 	144.401 	144.407 	21.9141 	0.000511309
0.00816109 	11.2856 	144.405 	144.444 	21.9146 	0.00051131
0.00818905 	11.2851 	144.418 	144.672 	21.9168 	0.000511311
0.00821647 	11.2828 	144.475 	145.824 	21.9256 	0.000511315
0.00824336 	11.2735 	144.704 	149.668 	21.961 	0.000511334
0.00826972 	11.2375 	145.599 	157.91 	22.0998 	0.000511402
0.00829558 	11.1068 	148.98 	170.543 	22.6244 	0.00051165
0.00832093 	10.6992 	160.791 	186.505 	24.4618 	0.000512492
0.00834579 	9.75218 	195.944 	204.828 	29.981 	0.000514981
0.00837016 	8.23751 	278.506 	224.319 	43.2097 	0.000520958
0.00839406 	6.54951 	428.495 	243.424 	68.1218 	0.000532387
0.0084175 	5.12393 	646.469 	260.943 	106.407 	0.000550406
0.00844049 	4.17033 	877.678 	274.781 	149.673 	0.000571319
0.00846302 	3.39797 	1175.97 	288.721 	211.398 	0.000602373
0.00848512 	2.8253 	1489.87 	301.207 	284.944 	0.000641088
0.00850679 	2.38101 	1806.59 	312.589 	371.066 	0.000688723
0.00852804 	2.02239 	2116.24 	323.138 	471.424 	0.000747211
0.00854888 	1.72366 	2410.74 	333.056 	588.643 	0.000819292
0.00856931 	1.46889 	2683.3 	342.489 	726.459 	0.000908707
0.00858934 	1.24812 	2928.24 	351.541 	889.879 	0.00102039
