0.00837016 	3.98967 	402.665 	173.194 	67.7248 	0.000562729
0.00839406 	3.28129 	530.558 	179.537 	94.3952 	0.000594612
0.0084175 	2.70568 	674.164 	185.207 	128.663 	0.000637593
0.00844049 	2.28801 	805.568 	189.717 	164.773 	0.00068496
0.00846302 	1.89951 	955.502 	194.375 	215.598 	0.00075576
0.00848512 	1.5749 	1098.12 	198.658 	278.018 	0.000848281
0.00850679 	1.299 	1227.67 	202.651 	355.288 	0.000970118
0.00852804 	1.0627 	1339.45 	206.415 	451.838 	0.00113154
0.00854888 	0.862021 	1430 	209.986 	572.575 	0.0013443
0.00856931 	0.697489 	1497.69 	213.372 	718.373 	0.00161217
0.00858934 	0.571698 	1543.61 	216.558 	877.51 	0.0019128
0.00860899 	0.48413 	1571.79 	219.518 	1025.47 	0.0021969
0.00862826 	0.428141 	1587.79 	222.23 	1140.61 	0.00241984
0.00864715 	0.393773 	1596.58 	224.694 	1217.54 	0.00256918
0.00866567 	0.372168 	1601.52 	226.929 	1264.03 	0.00265919
0.00868383 	0.357415 	1604.48 	228.964 	1291.07 	0.00271108
0.00870164 	0.346166 	1606.42 	230.828 	1307.15 	0.00274155
0.00871911 	0.33669 	1607.77 	232.548 	1317.49 	0.00276091
0.00873624 	0.328138 	1608.76 	234.145 	1324.9 	0.00277474
0.00875303 	0.316211 	1609.68 	236.352 	1333.17 	0.00279047
0.0087695 	0.308633 	1610 	237.71 	1338 	0.00280003
0.00878564 	0.301262 	1610.07 	238.994 	1342.48 	0.00280928
0.00880148 	0.29407 	1609.9 	240.212 	1346.7 	0.0028184
0.008817 	0.287044 	1609.48 	241.37 	1350.72 	0.00282756
0.00883223 	0.280171 	1608.78 	242.477 	1354.57 	0.00283684
0.00884716 	0.273442 	1607.81 	243.536 	1358.26 	0.0028463
0.0088618 	0.266853 	1606.55 	244.553 	1361.81 	0.00285597
0.00887615 	0.260397 	1604.98 	245.53 	1365.21 	0.0028659
0.00889023 	0.254071 	1603.12 	246.472 	1368.49 	0.00287612
0.00890403 	0.247868 	1600.94 	247.383 	1371.64 	0.00288667
0.00891757 	0.241785 	1598.43 	248.264 	1374.67 	0.00289759
0.00893084 	0.235818 	1595.59 	249.119 	1377.59 	0.00290891
0.00894385 	0.229962 	1592.42 	249.949 	1380.4 	0.00292066
0.00895661 	0.224215 	1588.9 	250.758 	1383.12 	0.00293288
0.00896913 	0.218573 	1585.04 	251.547 	1385.73 	0.00294559
0.0089814 	0.213033 	1580.82 	252.317 	1388.26 	0.00295883
0.00899343 	0.207592 	1576.25 	253.07 	1390.7 	0.00297263
0.00900523 	0.202249 	1571.31 	253.809 	1393.05 	0.00298701
0.0090168 	0.197 	1566.02 	254.535 	1395.32 	0.00300201
0.00902814 	0.191844 	1560.36 	255.248 	1397.53 	0.00301764
0.00903927 	0.186778 	1554.35 	255.949 	1399.65 	0.00303394
0.00905018 	0.181802 	1547.97 	256.64 	1401.72 	0.00305092
0.00906087 	0.176913 	1541.23 	257.322 	1403.72 	0.00306862
0.00907136 	0.17211 	1534.14 	257.996 	1405.65 	0.00308706
0.00908165 	0.167391 	1526.7 	258.662 	1407.53 	0.00310626
0.00909173 	0.162756 	1518.9 	259.321 	1409.35 	0.00312624
0.00910162 	0.158204 	1510.76 	259.972 	1411.11 	0.00314702
0.00911132 	0.153733 	1502.29 	260.618 	1412.83 	0.00316863
0.00912083 	0.149341 	1493.48 	261.258 	1414.49 	0.00319109
0.00913015 	0.14503 	1484.34 	261.893 	1416.12 	0.00321441
0.0091393 	0.140797 	1474.89 	262.523 	1417.7 	0.00323862
0.00914826 	0.136642 	1465.13 	263.148 	1419.24 	0.00326374
0.00915706 	0.132564 	1455.05 	263.768 	1420.73 	0.0032898
0.00916568 	0.128563 	1444.69 	264.384 	1422.18 	0.0033168
0.00917413 	0.124637 	1434.04 	264.995 	1423.61 	0.00334477
0.00918242 	0.120788 	1423.11 	265.602 	1424.99 	0.00337375
0.00919055 	0.117013 	1411.91 	266.203 	1426.34 	0.00340373
0.00919852 	0.113312 	1400.45 	266.801 	1427.66 	0.00343476
0.00920634 	0.109685 	1388.74 	267.395 	1428.94 	0.00346684
0.009214 	0.106131 	1376.78 	267.983 	1430.2 	0.00350001
0.00922151 	0.102649 	1364.6 	268.567 	1431.42 	0.00353429
0.00922888 	0.0992397 	1352.2 	269.147 	1432.62 	0.0035697
0.00923611 	0.0959013 	1339.58 	269.721 	1433.79 	0.00360626
0.0092432 	0.0926339 	1326.77 	270.291 	1434.94 	0.00364401
0.00925014 	0.0894367 	1313.76 	270.855 	1436.06 	0.00368299
0.00925696 	0.0863095 	1300.56 	271.415 	1437.16 	0.00372321
0.00926364 	0.0832521 	1287.19 	271.969 	1438.24 	0.00376471
0.00927019 	0.0802638 	1273.66 	272.518 	1439.29 	0.0038075
0.00927661 	0.077344 	1259.96 	273.062 	1440.32 	0.00385163
0.00928291 	0.0744921 	1246.13 	273.601 	1441.34 	0.00389714
0.00928909 	0.0717074 	1232.16 	274.133 	1442.32 	0.00394404
0.00929515 	0.0689893 	1218.06 	274.661 	1443.29 	0.0039924
0.00930109 	0.066337 	1203.83 	275.183 	1444.25 	0.00404223
0.00930691 	0.0637499 	1189.49 	275.699 	1445.18 	0.00409359
0.00931262 	0.0612277 	1175.05 	276.208 	1446.09 	0.00414652
0.00931822 	0.0587696 	1160.52 	276.713 	1446.99 	0.00420108
0.00932371 	0.0563753 	1145.89 	277.211 	1447.86 	0.0042573
0.0093291 	0.0540441 	1131.18 	277.704 	1448.73 	0.00431523
0.00933438 	0.0517751 	1116.4 	278.19 	1449.57 	0.00437493
0.00933956 	0.0495677 	1101.55 	278.671 	1450.4 	0.00443646
0.00934463 	0.0474212 	1086.63 	279.145 	1451.21 	0.00449987
0.00934961 	0.0453349 	1071.66 	279.614 	1452 	0.00456523
0.00935449 	0.043308 	1056.64 	280.078 	1452.78 	0.00463262
0.00935928 	0.0413396 	1041.57 	280.535 	1453.54 	0.00470209
0.00936397 	0.0394289 	1026.47 	280.987 	1454.29 	0.00477373
0.00936858 	0.037575 	1011.33 	281.432 	1455.01 	0.00484762
0.00937309 	0.0357771 	996.16 	281.872 	1455.72 	0.00492385
0.00937752 	0.0340346 	980.968 	282.306 	1456.42 	0.00500253
0.00938186 	0.0323468 	965.753 	282.735 	1457.11 	0.00508374
0.00938611 	0.0307131 	950.521 	283.158 	1457.78 	0.00516759
0.00939028 	0.0291327 	935.276 	283.575 	1458.44 	0.00525421
0.00939438 	0.0276049 	920.019 	283.987 	1459.08 	0.0053437
0.00939839 	0.026129 	904.755 	284.394 	1459.71 	0.00543621
0.00940232 	0.0247042 	889.486 	284.795 	1460.33 	0.00553188
0.00940618 	0.0233299 	874.214 	285.192 	1460.93 	0.00563086
0.00940996 	0.0220052 	858.941 	285.583 	1461.52 	0.00573331
0.00941367 	0.0207294 	843.67 	285.969 	1462.1 	0.0058394
0.00941731 	0.0195019 	828.401 	286.35 	1462.66 	0.00594934
0.00942088 	0.0183218 	813.136 	286.727 	1463.21 	0.00606333
0.00942438 	0.0171884 	797.875 	287.099 	1463.75 	0.0061816
0.00942781 	0.016101 	782.62 	287.466 	1464.27 	0.00630438
0.00943117 	0.0150589 	767.369 	287.829 	1464.79 	0.00643195
0.00943447 	0.0140614 	752.124 	288.187 	1465.29 	0.0065646
0.0094377 	0.0131077 	736.883 	288.541 	1465.78 	0.00670264
0.00944087 	0.0121971 	721.645 	288.891 	1466.26 	0.00684642
0.00944398 	0.0113288 	706.41 	289.237 	1466.72 	0.00699633
0.00944703 	0.0105021 	691.176 	289.579 	1467.18 	0.00715279
0.00945002 	0.0097164 	675.941 	289.918 	1467.62 	0.00731625
0.00945295 	0.00897072 	660.702 	290.252 	1468.05 	0.00748724
0.00945583 	0.00826434 	645.456 	290.584 	1468.47 	0.00766632
0.00945865 	0.00759643 	630.201 	290.912 	1468.88 	0.00785413
0.00946141 	0.00696613 	614.932 	291.237 	1469.28 	0.00805139
0.00946412 	0.00637252 	599.645 	291.559 	1469.67 	0.00825889
0.00946678 	0.00581461 	584.335 	291.878 	1470.04 	0.00847753
0.00946938 	0.00529133 	568.996 	292.194 	1470.41 	0.00870832
0.00947194 	0.00480149 	553.622 	292.508 	1470.76 	0.00895242
0.00947445 	0.00434374 	538.205 	292.82 	1471.11 	0.00921114
0.0094769 	0.00391658 	522.738 	293.129 	1471.45 	0.00948598
0.00947931 	0.00351821 	507.21 	293.437 	1471.78 	0.00977869
0.00948168 	0.00314657 	491.613 	293.743 	1472.09 	0.0100913
0.00948399 	0.00279921 	475.934 	294.048 	1472.4 	0.0104261
0.00948627 	0.00247332 	460.16 	294.352 	1472.7 	0.010786
0.00948849 	0.0021658 	444.276 	294.655 	1473 	0.0111742
0.00949068 	0.00187341 	428.264 	294.957 	1473.31 	0.0115947
0.00949282 	0.00159248 	412.106 	295.259 	1473.63 	0.0120524
0.00949492 	0.0013173 	395.778 	295.561 	1473.91 	0.0125524
0.00949698 	0.00103929 	379.256 	295.864 	1473.87 	0.0130994
